average_gas_used,average_value_sent,days_active,days_since_last_transactions,from,transaction_count,unique_address,value_sent,wallet_age_days,cluster,agg_cluster_labels,dbscan_cluster,mb_kmeans_cluster,churn_risk,user_tier,engagement_diversity
66292.25,0.0,30,0,0x2d60a16b259b224b3fdbfd74405aa8acfae969d6,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.25,0.0,30,0,0x8d3212a37b2912f25217047c46686be31963450a,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66100.91666666667,0.0,30,0,0x830fc616b0b24d2114dbf1ac5dacc700ed8e714e,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.24999999999,0.0,30,0,0xa72e450b839f576bc60c9c8ff5ac796ad087dbe9,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64134.27500000007,0.0,27,0,0xf5d2826249d6c31cd537977bfc9fb92c98062c85,120,1,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
66050.63333333335,0.0,30,0,0xe1d86ae612b09b76b2771d2fbdee82b6d990dbd2,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.84999999999,0.0,30,0,0xa9543be07d6c3d11f58c3fa6897d29c6b69ef99a,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
99661.69999999997,0.0,30,0,0x65784a1a713e4b437a6019a1f968aae8a8ddebcd,120,6,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
65056.37500000001,0.0,30,0,0xacd63842e59d5d433b8363e1d9bee2d9c0ea7546,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.25,0.0,30,0,0x4b75fb4b7ca2263123dd449b681165ca3e610c15,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0xf2950bb4cfe28471344523a8a11b2311b419e7da,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
65660.66666666669,0.0,30,0,0x6368472aea9b42ad20d46e8a4baceda8e00c3bd7,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.64999999998,0.0,30,0,0x8142452868e615f28146bfe8cac9d172c7979d4d,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x11a74003427999b2fa839bf4bb15889955aa32b9,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.15,0.0,30,0,0x6a4059fbb2b7d0a3f16f5133e970fc3eaa6f542e,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64807.45833333331,0.0,30,0,0xe44cf1ba700a9519aef507a53935a0e01796e870,120,1,0.0,4,1.0,0,1,1,Low Risk,Casual,Single Game
66293.75000000001,0.0,30,0,0x029a916fd455f26661004b63637d9b2e910e8673,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0xefe39ce26cacc3f47ef5183d87171bbdd251d700,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.45,0.0,30,0,0x473f9617ed123bb07d69be0f6e1dd6cade788326,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.24999999999,0.0,30,0,0x27fb11e44674fff0fb60d871898dfd49a85948a7,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
104965.79999999997,0.0,30,0,0xe2e0d2e05aa9fadb0117718899dd4ff8b66e7f13,120,6,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
66295.15,0.0,30,0,0x25aa842d7c37ffff6e97af0bef7c739a2d43a5a0,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64640.31666666665,0.0,30,0,0x36c14da115c7bd57c2865e8492b3c295d90269ba,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
65563.50000000006,0.0,30,0,0x3dfae7923db8966984daa8c2e9ad055a7509145c,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0xf872a44a4966e1d3ce3147c39192fa72339417b6,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0xc866aa4415c71547a823cd216cfc9c03cb4afffc,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.25,0.0,30,0,0x4587dea5a933228e42b8d32b52abf905620a1331,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64134.27500000007,0.0,27,0,0x5609b6a33a118ffd562a021ad367876e10a44fa9,120,1,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x149661b28e1651dc597f7a36b934a2fcb6315e00,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.74999999999,0.0,30,0,0xca3aca236ed78843ec8bea1e5bf32baeee5051dc,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66270.95833333333,0.0,30,0,0x51033f5cf07faed0b3461a3e7e6f7d2a99555ef3,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.64999999998,0.0,30,0,0x2f8664a0c02890772851a13157286264ceaa146d,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
65587.79166666667,0.0,30,0,0x6673e9bb93d894880cb9860dc4ef51b61d8d2148,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.35,0.0,30,0,0xfb366040e72eaa2a37d0a0ec84074b3a60494163,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.05,0.0,30,0,0xb67092ed0f874df23d12b44249e50793c75179a2,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66028.04166666667,0.0,30,0,0x07e68b0849095db35fc4e57474d798dd5f4a99b1,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66289.25000000001,0.0,30,0,0x0e21164c5c75de9fd8a4b28a090b644084c4e28e,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.94999999998,0.0,30,0,0x0f7627bf554ad92213db234c63914127e608afdc,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0xf8095f357605db4bb499ee919aa74bb605d1e814,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.15000000001,0.0,30,0,0xac906511d3706b8309ad3ba63dbd0e2569001f54,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
225544.19166666645,0.4695743729020982,31,0,0xdfd189208f1f87f7215a2efe4b31fb68e56350d6,120,13,56.34892474825178,3,0.0,0,1,1,Low Risk,Casual,Low Diversity
66294.45000000003,0.0,30,0,0x765f77e10fd18b5ef4a55521d4480f7b90be3fa9,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66292.25,0.0,30,0,0xf478f69ff8a22b86266807b31db4949c8b5c7cc4,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64137.27500000004,0.0,27,0,0x1e3d1c377380bd1faf21a3982583c3c0fa843465,120,1,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
64134.275000000016,0.0,27,0,0x4fb26e1a4403d33bfff6a23d6d0cc0484d86cdcd,120,1,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
66292.25,0.0,30,0,0xc03392a343ef0af0f0fd88411b0ab54e1d28354d,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x4d92ad38f0645cee411b4b45b9b28c2427765d4f,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
63380.25000000004,0.0,30,0,0x17765361a6dc32143153857ab27f90c26d58fcf0,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66292.14999999998,0.0,30,0,0x511f9c7b29215815b348040f7fc295be9773863f,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
107024.68333333329,0.0,30,0,0x9325f3eff0a302187b725ef874301be5c70e79f7,120,6,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
66294.64999999998,0.0,30,0,0x89da51619a23d2b4a255cb005ecd35a02bbd40e4,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.25,0.0,30,0,0x3ccb0935167bd3960a9e2b0b1e0fa57e70af4d2c,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.54999999999,0.0,30,0,0x88882f6e2a91d4961089fd77855a91bb913b0044,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66292.35000000002,0.0,30,0,0x83682f6300b6964fa56cc4f456fd71363fe4028f,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.94999999998,0.0,30,0,0x090bd9dfb8397c00c24ad3e6097f4598d3a9eb88,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.35,0.0,30,0,0x2e99d13e5b8b1424dbcc52d8417e19b654ca013f,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.54999999997,0.0,30,0,0x411cfc0a14a16992c1512b0dfa34fe06b35572b5,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.25,0.0,30,0,0xa7f35f6049baa728072fc188aa026cfb2a55f587,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64618.124999999985,0.0,30,0,0x269b3280311108ea24417f299aeefc4540d7fd7e,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.25,0.0,30,0,0x2f8bc0e064569bc403ad61c7f0b7245706a34eec,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x74e2501d5611d12f0af59e4c057a00c4b37059d7,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.35,0.0,30,0,0xe8fa7662cbaa014712e0ad26b182ce70f24b4b7b,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.54999999999,0.0,30,0,0x36a1ebc9dfd3b63e48c2dfb4828978bfe7d6cb39,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64137.27500000004,0.0,27,0,0x058388cdbb6141ba998191bd8d544c8556db3748,120,1,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x8ffd037d19d22ca82be66f18252e0614502a48fb,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.95000000003,0.0,30,0,0xe0c218208ac4b6c11ae52871882fff4000980d64,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.75000000001,0.0,30,0,0x84ae56e5bae99f04c6e234a2ae5c2936b43a00e1,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.04999999999,0.0,30,0,0x5de2b7c634e511b4a0228e290649070b1568f3b6,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66292.25,0.0,30,0,0x3ad675890c92418f20637de5485dbd6aa87bdb8b,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.25,0.0,30,0,0x56d6e1ed248d0e931ce902e452fda2a95ede1fab,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66292.35000000002,0.0,30,0,0xff7dffa86fa1eebc3d8fa511442487a0b30a6914,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
63077.40000000006,0.0,30,0,0xf1ac621d64bf9c7d7f178bbb567bd87601214201,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.64999999998,0.0,30,0,0xfabaf314697fe3d463db5dd8cef0d86c4bef905b,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.45000000003,0.0,30,0,0x7be4b51a1049c47d610597052ffb8ccc481963f1,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.15000000002,0.0,30,0,0x7d042cb56cf29f68c971b9fa6f1a5f254160a325,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.54999999999,0.0,30,0,0xce562be08261206c612e96b9b231687a3e4ff709,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66292.25,0.0,30,0,0x388071407871596f2b3744ab975b516a13a45409,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.15,0.0,30,0,0x05a10f3ee33a2bca0203fe72267253f2a0078ce6,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.04999999999,0.0,30,0,0x11d0faaf54373267ac2b7a0b790be26b865cf8c3,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64137.27500000002,0.0,27,0,0xf219ccdea9299e53576aa93b20a6e2c4dab1e74f,120,1,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
66292.25000000001,0.0,30,0,0x32d28d53aebb81fcbbe7b9e7a88f4c3a8ac6d2b8,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.35,0.0,30,0,0x9b32c0d032ef8c335917bb761c08c2ad26ec9194,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.64999999998,0.0,30,0,0x629c001371ca125ef19f45fdfe65cf9f6f81b677,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.35,0.0,30,0,0xb3e43fb0a350e4185dace280590c77d56997ec27,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.65,0.0,30,0,0xe79e6e9047e1507eec67bd79f7fef0b77a751630,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66270.95833333333,0.0,30,0,0xacade184c73c46400287f7f856c76f6c961bd9b6,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x8581a49cd5d9d8efe467d7b15a400344ec4e40dd,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.05,0.0,30,0,0x405c9d2f728c429751ed15b85fad2b9a4100fad6,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.75000000001,0.0,30,0,0x45360035a4b9eb5719832c05db19b0c933880b5c,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
65321.68333333335,0.0,30,0,0x80ad10ea250c9bb86dc90fa0475880a88b5c4759,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.65000000001,0.0,30,0,0x6a630585a76b35554d40940702a7842580f1c28b,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0xad2a78a0c7bd47b9f3999ccb28479df881e32284,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64914.27500000003,0.0,28,0,0x359cedada542bbd3c65506078786256919d0cc45,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.15,0.0,30,0,0x005df0ed0f4ce5924fccfba05ccf122c9d04312c,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64137.27500000004,0.0,27,0,0x546a1c60520b7bedf30e75d3c6625c9ea2d25d9c,120,1,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
64134.27500000007,0.0,27,0,0xe287a4f2d0bcc4be27a25b6aad9115a16d31825f,120,1,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
63574.58333333338,0.0,30,0,0x0fac332df6dc71c9ac4ac756853fac2ca8392b30,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
63380.25000000004,0.0,30,0,0xa47d62e77e16ff95aa447a4e7269fc750bc2f04e,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.05,0.0,30,0,0x41df5e3cd1dd6869cab5bdc67a695d3f334a79c9,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64137.27500000004,0.0,27,0,0xcdc7a913e1985e612e529723cce6633dd0984373,120,1,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
66292.25,0.0,30,0,0x6cee4d0b75ca80ee43be017782d6914d2f06a7fc,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.54999999999,0.0,30,0,0x71a959009a572a1dd4f56aa665caedb3316370af,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0xd89fb167f411ab11d9d657f55c472523a8b784b7,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x4cc5f56dd3369520b6733c860b19bad9d8c256d1,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x6a1198cdce9c2db3bee03e821dad28f1c4bb92dc,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.65000000002,0.0,30,0,0xe94ffef3a97d4d56fe3171a391e2538602215f63,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64137.27500000004,0.0,27,0,0x0b306df13106cd7ea2fbe823e980d3ee9b47fdce,120,1,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
66292.25,0.0,29,0,0xe6b7523e4e828e95557a1644ff4bfca3cc89b464,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x5f6d3a076c588d247687adfe45e5d070df7ab232,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x2f327c512cfdc27b3055e5633fcab130e89b09f8,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x21d2293760851e488588e2210001f86031d00e4c,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
63574.58333333338,0.0,30,0,0xb8acff5fd43729b7066b4755c6bafcddd27c0da1,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
65757.83333333331,0.0,30,0,0x6fe5ff22e98fdcd208ca0cdd684dfb53d2242553,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64860.741666666705,0.0,30,0,0x7a9de58811720eed7d2858f8166b1111b2dbdcf5,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.35,0.0,30,0,0xa300a4d97609624d3be857b59c959f8e06f694f3,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0xf2f12c1fec38dafa94d10fe7c6c8afc3eb88397b,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.54999999999,0.0,30,0,0x72fe9240ce21db72e2dc92064b408e9684e5ba91,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.55,0.0,30,0,0x2a94c63759600c2881d87a37611f2b51609efc3f,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64137.27500000002,0.0,27,0,0xe311a69047ed54656a264b1df542ef8568656820,120,1,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0xa0b4f157d570e3bca5fc5e360c7e3c8c5047e677,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.25,0.0,30,0,0x8a56ab818ba4d3a933b4470129ef174db717142f,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.84999999996,0.0,30,0,0x367ce0c274555306370a9b64b821cc574e23c21b,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66292.25,0.0,30,0,0x4b4c46b924e8be786228ecf96acc4ae54a8632e1,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.84999999999,0.0,30,0,0x19377dd1f7bc9e0bdaafa254d73cc4873797226a,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.45,0.0,30,0,0xce5f1443a4bcb95f5254e38b3bc39b97c9403326,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
65249.908333333384,0.0,30,0,0xfdb5f205a1dcfe4396ed12153399bbccfcead331,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
65079.6666666667,0.0,30,0,0xe5fedf29af0a5448ce1cddf0ab8048a0b9c272d5,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
63380.25000000004,0.0,30,0,0x2eb4e30c3d10235de967bd11b46c320c4ba5a88c,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64585.83333333333,0.0,30,0,0x6bacd6e0bd72eab2c9cdb25cacabc7d7e3cbdd9c,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66292.25,0.0,30,0,0x6165a5f24b997deb0c940cbe32a501e0dd9291ef,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.15,0.0,30,0,0x9f7bea7500f20e8b0322e5268d9e9fcc366f8813,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.25,0.0,30,0,0xbf97aea873d1ddfc8c93a83736bdb10a20a22eb0,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x3d4aefca4bcfa9f73fa6f33e845b721818b4c7ac,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x2164e7f02645a090c4a23074556e32ee0402c19f,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.35,0.0,30,0,0x5c401163aa200125b68576660ada40c98e157832,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.45000000003,0.0,30,0,0x0b827c9211e504c5181c7d7b6900f6e253e013f3,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
123953.09166666665,0.0,30,0,0xd7b5009ab84bb43972305f637323fa86471a4253,120,10,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
64137.27500000004,0.0,27,0,0x3503bf228f9cd4a3d3e3df9975e81dbe86086a8d,120,1,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x1433208b61444b3c0f328dcd3fd3d28d36477618,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66292.25000000001,0.0,30,0,0xd6317361d969a7048e3fde19f2c434bf1b55bbc1,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x5026855d4f008b1c3e0a8c38c7936f52f5d529a5,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
135615.35833333325,0.0,22,1,0xcd687083dd00e552e6cb12b322215a299bf9c2be,120,12,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
66294.35,0.0,30,0,0xe2484e1c3693b61ce2ec588a381cdda021cf01e9,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64137.27500000004,0.0,27,0,0x932ad379be96c50980b168b5fc9feabf71d90c27,120,1,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
63377.24999999998,0.0,30,0,0x1bf369dd811edc3e3b0d1f76eb5260dd4300379f,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.35,0.0,30,0,0x8976885f5920dab6263adffe2951ee6221c8064b,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.25,0.0,30,0,0x2d5514ceb9c607504cc32a181f67cfb1c0fff2d1,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.35,0.0,30,0,0x555e28fb2da85a9023648c88095f181cb8aac0ab,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
63254.524999999994,0.0,30,0,0xd5f358638e72159e81de79f356a65ca55679934e,120,2,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.45,0.0,30,0,0xd243dc525d713a245c929676820b9d2d520f5c95,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
64134.275000000016,0.0,27,0,0xbd5b4646cf2c1ccc4cd8b9a03b50332c367ac369,120,1,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
66293.95,0.0,30,0,0x3efde2ff2fde108075dc2e3e6f44aaf0c3cfd920,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.45,0.0,30,0,0x30d70bb6ed98d32d5ea1e37de89c0e5111108bf4,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66292.25,0.0,30,0,0x07bc0d5f2c6f43825d01b7a5963170d85d5c0d14,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
63526.00000000004,0.0,30,0,0xb996bc96c85fe32842001465eedced640b57c429,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.54999999999,0.0,30,0,0xa159122cdcc2b509f7347e709cb197b7ce4a6e1a,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.35,0.0,30,0,0x4a4ba9055d2e391b1337de4a280e060da377796b,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x31980dd75f1bcdcc348349e8c24bca5ac77ebc8e,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.85,0.0,30,0,0xd4e1c2628706c1f0b38d635bb754d5642fc5d439,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.15000000001,0.0,30,0,0x78b8c671734003359adcaf564a6dc814d0aaeea9,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.54999999999,0.0,30,0,0xc479551e5796ef6dda9df4ab5c133b359e3fec30,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
102174.54999999997,0.0,30,0,0x941198df5bd0aef44e1b4dd36bb82a23786c240e,120,6,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
66294.65000000002,0.0,30,0,0x19cc0dc3472aa72f3afe78179342f86ca91c4391,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
65466.33333333332,0.0,30,0,0x98701392ed7ceb54b73d96d48526a28ce37798d3,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
63401.64166666667,0.0,30,0,0x78597fec2a26a0283be1056b8d6f6e487ae2be97,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x49eebd0d7c995be235c3da4b624f6fe4a4433d8c,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.44999999998,0.0,30,0,0x5db05243f34a2be4132d8f1fb6f08346ede94fda,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0x1e9017c035b7477290cc3b90df96d22f6dc25c31,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.15,0.0,30,0,0x1fb0b464dad3cb6d5b289f406e55da20c1b83c56,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66295.24999999999,0.0,30,0,0xe764ef3ba4ee4acde6d9dc9f8b372c0c5728b527,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
63380.25000000004,0.0,30,0,0x243b04c9291708141f27d182ea8587ddd1274ea4,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.15,0.0,30,0,0x0f32e15e347469dc7de87683aca3d62e89d71733,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66294.04999999999,0.0,30,0,0xeb799cb4549959fda62fb4d5873139825907bb91,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
66293.94999999997,0.0,30,0,0xe39f61520d9e5903c6ba5a18162ef0ce320a7c89,120,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
