average_gas_used,average_value_sent,days_active,days_since_last_transactions,from,transaction_count,unique_address,value_sent,wallet_age_days
1.4282085039370082e-13,3.1691082219685036,22,1,0xd79ef7f1a8a7d26e29f8efd17ff0b59aabfbcb39,127,15,402.47674419,4
1.0413584920634916e-13,0.0,31,0,0xe5bcc9586f360491639747df5d0bd72ac2c8bf9c,126,6,0.0,4
1.2592229365079358e-13,0.0,26,0,0xcbf0feb9dd33a171f2455f3be51eaa9eee079224,126,9,0.0,4
1.0234023015873023e-13,0.0,30,0,0x114a91944542a0c615220bc2a902302796d9e530,126,9,0.0,5
8.282753174603177e-14,0.0,30,0,0x6282140190b13a697aac2ccdfce90345f68ed245,126,8,0.0,5
1.0406992063492074e-13,0.0,31,0,0xf8ef78b443f16d5702d5bc48001f4ff6dd81791d,126,6,0.0,4
8.28800317460318e-14,0.0,21,3,0x1a53069d2a07e9dac7d0870f2967fc5891209e37,126,4,0.0,5
8.441327777777771e-14,0.0,30,0,0x7acc5b55f51e2faf346f2a70394efcfdbb4223ba,126,9,0.0,5
1.273684444444444e-13,0.0,27,0,0x203552737c4b915d5859d4b938be5bb7fe48845a,126,10,0.0,5
1.008476031746032e-13,0.0,30,0,0xe48ab1339f892d37576d7af21f8ec23bf493f668,126,9,0.0,5
1.0576452380952388e-13,0.0,30,0,0x22abdcdb98082fb23d492d5ca2b75d91d5f868f0,126,9,0.0,5
1.0261138095238101e-13,0.0,30,0,0x48d4f69dc16d71f71b155ad5ec9df2e13d752691,126,9,0.0,5
1.7622850793650792e-13,1.8512006690143707,29,1,0x2abb2723d163b42e647b7b03863be741786c283b,126,24,233.2512842958107,5
1.0674348412698418e-13,0.0,30,0,0x98077c5bb7a3f1a47bc187e7ac4a3da8727dacb4,126,9,0.0,5
2.282990555555554e-13,0.5870909966459966,31,0,0x30447378247b1032374f469873ebdf12bbf44e23,126,18,73.97346557739557,4
8.287437301587305e-14,0.0,30,0,0xcddb71becb21a7d99a49d89ae253fa4ebc3b1867,126,8,0.0,5
1.0320713492063496e-13,0.0,30,0,0x4f402f7c1c7cd11171d36b7d629a25af068fea1d,126,9,0.0,5
1.533659126984126e-13,0.046145845055056596,30,0,0xe7063ed39d79f9bfa5bf0337b6b9b2ef382a4f13,126,6,5.814376476937131,4
1.0301369047619052e-13,0.0,30,0,0x42022064bce98a2c851c8d75717efd071499e435,126,9,0.0,5
1.0887930952380954e-13,1.8770639400992788,20,0,0x04adb514938006721e15c88a57435d5a38cdb5c2,126,16,236.51005645250913,6
7.596170634920633e-14,10.895904657588206,10,18,0x4e1dec1628e5f5dbedd1955b0a269d5e2244a2b2,126,5,1372.883986856114,6
1.1555172222222222e-13,0.0,23,0,0x3ea71bbeb2f9d4ef3b82cff251b657e935e7be44,126,7,0.0,4
8.176300793650795e-14,0.00241751856776521,29,0,0xced946065d2a6e4518daad27f123c153c5b802c9,126,9,0.30460733953841646,5
1.0404946825396819e-13,0.0,31,0,0x2ed725077a65e077abfd243da84372fb4f259402,126,6,0.0,4
6.387430158730158e-14,43.824260181210576,18,10,0xe8002fb218dba46d1a10f60a94e7831b63563c9f,126,16,5521.856782832532,5
1.905226190476191e-13,0.029171776267423084,23,2,0x8d9674a3156a5b857df6b522fc6d6196863c6ca2,126,14,3.6756438096953086,5
1.2722723015873016e-13,0.051587301587301584,20,4,0xb8ce4a63c186adc1b1a8d91c5bc3c520e0367e39,126,13,6.5,4
1.5834099206349203e-13,0.0,26,0,0xf32f5915e8bc489e77c24d47363ad3a3d7ec4da3,126,8,0.0,5
1.6398080158730144e-13,0.07051871823031648,30,0,0x186cdbb64d6adb0d3740f630161de1ef9954f247,126,15,8.885358497019876,5
8.493421428571421e-14,0.0,30,0,0x153a2e6aa2108c2ce20128492d9c034bbaf64738,126,8,0.0,5
2.157661984126983e-13,0.004234529835656733,26,0,0xc41bfddd24d5d6e1c1109a47aeb95c306af12b2e,126,17,0.5335507592927483,4
2.246246904761905e-13,0.04029292251846081,22,0,0x2dc9a308ac1a20e0d85750283d44ed9160bf8d73,126,18,5.076908237326062,4
2.059665634920634e-13,0.003968253968253968,31,0,0x8fec2fbd72f1b1c0e499bc8ee6875d56a40c01cb,126,17,0.5,4
1.0649142857142868e-13,0.0,31,0,0x9d00b34a5a640ff6169c2ef117ad18482848f673,126,6,0.0,4
8.325072222222221e-14,0.0,30,0,0x74df1508d4f64dd01b63bc3870818db9c15fa4b6,126,8,0.0,5
1.0373541269841273e-13,0.0,30,0,0x882ad8f247ada2a93866a9733c357554190bfa23,126,9,0.0,5
8.685461904761909e-14,10.847645388587303,11,8,0x15df6bd1a0182723f0174483d4711528974629d1,126,5,1366.803318962,7
8.441394444444439e-14,0.0,30,0,0x718041574b285ff7e145d2ff494afc86444c8b5d,126,9,0.0,5
1.3947209523809523e-13,0.0,31,0,0x87cfcb7e9b8e74c046881c597bf53d91350bf237,126,14,0.0,4
2.6465699206349196e-13,11.027936507936506,30,0,0x4a3047a04f57c1d596949c5ef334ca658195d134,126,24,1389.5199999999998,5
1.5760422222222223e-13,16.912715113450027,15,1,0x5165d797e81203db0a89c54806790ead029333d4,126,16,2131.0021042947033,5
1.534941666666665e-13,0.046136778308215796,30,0,0x1d5db3e97722c6ee337043f3a3ac159768771b0d,126,6,5.81323406683519,4
1.9551825396825377e-13,76.07844309125466,24,0,0x128c110e7c46ab74a409372065bf541f66eba19f,126,18,9585.883829498087,4
8.199815079365086e-14,0.0,30,0,0xb5680464e37f0e7103399633a9cab61a297bf3d7,126,8,0.0,5
8.427794444444442e-14,0.0,30,0,0x46d677b19221ee3954756d69e4b8a92eaad58e8e,126,9,0.0,5
2.524003015873014e-13,1.318336951789909,22,6,0xc51837ab36ce457f82749a92ca48a3424f6652a7,126,16,166.11045592552856,5
1.0215319841269844e-13,10.097672683898987,14,0,0xad76db193370eeba80fd5aa1952d23d6591246a5,126,11,1272.3067581712723,21
1.0264947619047625e-13,0.0,30,0,0x16aa6968d1c002f0d9852a284af6e0c381c63bdf,126,9,0.0,5
1.739974126984126e-13,0.019955963045389602,21,0,0x6928bcc4fc751904e1777df439b9476283f1f826,126,14,2.51445134371909,13
1.0085099999999999e-13,0.0,30,0,0x0a8e0052465360d401d0da10a764ef191136833a,126,9,0.0,5
1.1464107142857151e-13,0.0,26,0,0x10b7e8fc2fec98477ad190abeb80f313e8eb90d2,126,8,0.0,5
1.0518379365079372e-13,0.0,30,0,0x906a8fb9ce68c8458a7eec25957aa834a2224259,126,9,0.0,5
1.0392070634920628e-13,0.0,30,0,0x8cb143d34f5b96cece0203af32e8f38d7a3944af,126,6,0.0,5
2.5623946031746024e-13,0.2788233761848905,30,0,0x46b9420c8aa8b084fbd66e2df5646d2d0338ad73,126,16,35.1317453992962,5
2.0849070634920617e-13,0.06441769252678262,27,0,0x77a405912df82c8d3756d899edc7201f931bd909,126,12,8.11662925837461,4
8.271683333333336e-14,0.0,30,0,0xbdadcac83a908462888f93e32874265f34e0a912,126,8,0.0,5
1.263755952380952e-13,0.0,23,0,0xf9bf9049bd45fc5e31e3ae71d306a358533656ca,126,8,0.0,6
1.2132214285714285e-13,0.0,30,0,0x436cd4f757b8d6b56663fafa62841468bd0df24b,126,8,0.0,4
1.0572257142857142e-13,0.0,31,0,0x8344e7ea1e26dcbdf5bc2032e10df911d46b4043,126,6,0.0,4
1.4351907142857124e-13,0.0,24,0,0x3c542ffb1dc3c82880a10c374dd20f8a0c2807cb,126,3,0.0,4
1.7722371428571421e-13,2.482521583015873,21,4,0xe8e427108a3ac6ac0073c8862e86590ae82ab3bb,126,13,312.79771946,4
9.814714285714293e-14,0.0,30,0,0x431f9c613fec5879dda2d3ba19fc4ef7c6b92434,126,9,0.0,5
5.385344523809523e-13,0.492063492063493,15,1,0x6cf735fd045f0f5534b261ff5cfd59adc9cf8599,126,7,62.000000000000114,5
1.0663536507936502e-13,0.0,31,0,0x7814647f61dea8d91c254cf4aebeec5107ac3c36,126,6,0.0,4
1.0404965873015869e-13,0.0,31,0,0x99a72cf65e7ef21e58adad567dec6649861717bd,126,6,0.0,4
1.0173626984126991e-13,0.0,30,0,0xb16d7344a24468f5d59060b2055b4b30c86c1053,126,9,0.0,5
1.020348968253969e-13,0.0,30,0,0xe601becdee1e73ec23a8c5baa914a5c52a875eef,126,9,0.0,5
6.557332539682538e-14,0.004761904761904762,30,0,0xd0e57a289c22ed123bbe0b0a1d1c1bbbc338b8a7,126,3,0.6000000000000001,4
2.0991199206349197e-13,0.0,28,1,0x129d1e0bd08e717967d56059b33e5683f6f868af,126,13,0.0,5
8.427842063492056e-14,0.0,30,0,0x0887cc3e71c2ae4e72cae189bd6aaf8bbe5c898f,126,9,0.0,5
2.147454761904763e-13,37.75396825396825,21,2,0xff38f513c100d413a688b208723d1ef29e49f678,126,19,4757.0,5
1.0170667460317467e-13,0.0,30,0,0x89116ab661205023a605177c4ef0d5e76b044ca5,126,9,0.0,5
1.2973565079365061e-13,0.0,28,1,0xd85e903acd8b44289cfcd7d41b9bdd5469d485af,126,9,0.0,4
1.0355803174603173e-13,0.0,31,0,0xd5e35d4c124b693a13e5359c631d97562dc15ea3,126,6,0.0,4
1.0659669841269838e-13,0.0,31,0,0x035a3464226ca371d2ebca565984134d03c99d05,126,6,0.0,4
1.6776569841269828e-13,0.0024545238862214527,29,1,0x29927ab761ff26457581aa6b59bad57409b4ef0e,126,11,0.30927000966390306,4
1.0391054761904758e-13,0.0,31,0,0xa2d46ae9b2c88543ad20baf3584ff7c9b17e7bde,126,6,0.0,4
1.0304289682539686e-13,0.0,30,0,0x92db7d7dd36cede6b86249d6020c8c0ccff57639,126,9,0.0,5
1.0123565873015875e-13,0.0,30,0,0xed5dda818e2362707391b07c354b12d04da5ee88,126,9,0.0,5
8.394429365079355e-14,0.0,30,0,0xbdd6503eb7654395fecd3537466a78e4070acbed,126,8,0.0,5
1.0381680158730152e-13,0.0,31,0,0x60efaf15f7ab0621f5e4e7e804876cd46b1699ce,126,6,0.0,4
2.2534156349206342e-13,17.27255163638375,17,3,0xbef27b71c05475dca774ef4dc9fd5dbbeb955bff,126,19,2176.3415061843525,5
4.4315626190476183e-13,6.3608416097988245,28,0,0x299ecf45a93257cca31c7085ace89208796d2d27,126,20,801.466042834652,4
1.7409081746031734e-13,0.00891430982208113,30,0,0x10951ec6945bb886d620952719613bb55d960fa2,126,14,1.1232030375822224,4
1.0401982539682533e-13,0.0,31,0,0xf6feea59e3401a92f206a95830653cd47a37cb79,126,6,0.0,4
1.7861765079365065e-13,0.003616609846556185,29,0,0x2f0d37dd0952aa515933accf122a2a910975cd17,126,12,0.45569284066607935,4
1.6217771428571425e-13,21.229294532539683,23,0,0x26e973d30cc38bf48c291d075dd10db3815eaedd,126,27,2674.8911111,4
1.0673286507936502e-13,12.775919343637106,31,0,0xd346d159b58d722488cc7e1534bbc09943e2287a,126,12,1609.7658372982753,4
1.011952222222223e-13,12.793650793650794,13,7,0x90e199751da4a637f54306ef578360f92f5adb51,126,11,1612.0,5
9.930899206349212e-14,0.0,30,0,0x968e728ebb3f73efe36937c4f63f32c752f4e719,126,9,0.0,5
1.499612301587302e-13,0.5252274614863407,30,0,0x15dff4b4c46b6bd6d1933bb9a811c251d746d347,126,9,66.17866014727893,4
1.014186825396825e-13,0.0,31,0,0x48e379331edd12f5f790ee5eebfde591e4751a74,126,6,0.0,4
1.066823174603174e-13,0.0,31,0,0x2c55e6bbd63bbfab32fb6abf328d0a3edd45d017,126,6,0.0,4
1.677368492063493e-13,6.682921912063492,23,1,0xa36af471cbf2157b36f8156496385bf249f4ca17,126,8,842.04816092,5
2.6888688095238113e-13,1.8737234381249563,14,1,0x739dd3da23bbf407b1cbcdba2af0e6ef2b68c8e8,126,18,236.0891532037445,9
1.0936842063492056e-13,0.0,22,0,0x7ca05a2a3cb94dfcdadbd5f7ce1c1e7c6b25fd7d,126,11,0.0,5
8.186234126984134e-14,0.0,30,0,0x4d470156a09f54b6a3cfc0fddd04d65ce72c7e9a,126,8,0.0,5
1.066174603174604e-13,0.0,31,0,0x1e96f034f4ff7207b2008aabf8f283de2eefdf67,126,6,0.0,4
7.516798412698406e-14,39.214285714285715,13,7,0x8d8135a4461d15be4a03132df1c3cd151ce2540f,126,11,4941.0,8
2.1542703968253965e-13,0.02195347517418871,26,0,0x2b681b9481c86445c6f90ab03cc1bab2c0b20722,126,15,2.766137871947777,5
1.0111192857142864e-13,0.0,30,0,0x131ec099930d1567dde53dacacc0f29ee6fe41ee,126,9,0.0,5
1.8246316666666644e-13,0.3902166058296722,30,0,0x1f7cbaf13d31021c863a743c101d26d2caf4c105,126,9,49.1672923345387,4
9.861563492063507e-14,4.904613637088004,13,2,0x7ba23a7ce6115844602596c4eee30ef08c9813a5,126,8,617.9813182730885,6
8.618826190476199e-14,5.147507082520864,11,7,0x67198d2aac64d709c3bd3bf0ba161e19d9ecb8fa,126,8,648.5858923976289,5
1.010357936507937e-13,0.0,30,0,0x292446c17b0396c17ea4114e2e8bd6e8a992a270,126,9,0.0,5
9.31190555555556e-14,30.2472528808074,15,4,0xc4fb56489022d8e1f081a31905a76d8a44cdcbe0,126,15,3811.153862981733,4
1.0650149206349203e-13,0.0,31,0,0x808e3560a348a8ff75bc88cc8aa21ea95732778e,126,6,0.0,4
1.16055388888889e-13,0.0,28,1,0xc0bd44de176b91909d61e323a946ac23c0606425,126,6,0.0,4
1.1683585714285715e-13,0.0,22,2,0x126bde46ea254db8b114aad8ca0ff895f338373d,126,7,0.0,4
2.842234920634921e-13,0.027611732809613296,26,0,0xfbe998e86273ecd74fac0bd203ce5f3e752c8de7,126,13,3.4790783340112754,5
1.0410799999999995e-13,0.0,31,0,0xc8d4271e9b8e46440baeacf9536ae93dc32135d2,126,6,0.0,4
1.0402546031746029e-13,0.0,31,0,0xa5a2e0f575455d30d7096e62526c2fc1739105d6,126,6,0.0,4
8.542915873015868e-14,0.0,30,0,0xc221cf21e76fe1d5b827429570970df490582b2f,126,9,0.0,5
8.202002380952381e-14,0.0,30,0,0x66a7bc2239146ab1f32e2628fb2cc001de94906a,126,8,0.0,5
2.903361279999998e-13,40.290037086507695,15,0,0x347b50693db2de7691c6753d27983f06ba44fc92,125,21,5036.254635813462,5
9.964365599999999e-14,0.0,24,0,0x6fb8f9e9d8145bf07ec33c1de24f90663a63832b,125,5,0.0,4
8.003049600000001e-14,41.45322302902823,13,7,0x575d470e309fec508a5348ec0854501f03894397,125,5,5181.652878628529,5
8.99427360000001e-14,25.648,11,8,0x9dc7d6d462187ee5856365ff11d147399bcc15dd,125,2,3206.0,7
1.0294707200000004e-13,0.0,30,0,0x586ee7a4c1a21c7b58921d1c7276f5bca9490f32,125,9,0.0,5
7.452481599999994e-14,0.0,16,0,0x2c391e24d46fe9d960438532c8032d52688b9bdb,125,3,0.0,10
1.0461433599999997e-13,0.0,31,0,0xd1eea384f9b0d750cf6da0f9e1247bc23ac9432b,125,6,0.0,4
2.0461322399999985e-13,1.9116465419393203,25,0,0x79274fb269fc6dc3f8392f104acf5996aa0fbf20,125,20,238.95581774241504,5
7.969881600000007e-14,0.0,30,0,0xb109b3c259f613e29de8a9c0216c9577523eefa5,125,8,0.0,5
8.180120000000004e-14,0.0,30,0,0x04778f3833d38db908428461f0b23996b0b5852d,125,9,0.0,5
1.2512334399999998e-13,0.0,30,0,0x2ef83934e99b00aa59144cda0ecc5be4dfa5a348,125,7,0.0,4
1.5992379999999986e-13,6.252856034161556,25,0,0xee742a109f91ff455d11af19b0ea9a5f35480aa9,125,13,781.6070042701945,4
1.748450959999999e-13,2.098577860375225,29,0,0xc40ccf2aefa535d557d1e88374f001b4abaa550e,125,11,262.32223254690314,5
7.705497599999993e-14,7.005909703851587,11,2,0xb5fd08609b603fada6c66a9499532a8539106fc9,125,3,875.7387129814483,6
7.098902399999997e-14,15.452,14,7,0xf1dcc58b2aea03903a1c9e5ea90e7a9a103a9a55,125,16,1931.5,5
6.818255999999994e-13,0.7456173622651839,8,0,0x4c8825410a13e777d05cefcbf00049dc3be3e356,125,12,93.20217028314799,5
1.333500159999999e-13,0.0,28,0,0xcab1d4a9777626414e5a92f6e12957aac87bc4d5,125,7,0.0,4
1.6190331199999985e-13,0.0,28,0,0x7b43eba7d1db784e986be95bc17fd994f27fb9a6,125,14,0.0,5
1.2470907199999982e-13,0.000679426749474343,4,0,0xc94bbfe02335d36d57e2e0d2631ad8d9965f1544,125,3,0.08492834368429286,31
1.1541682399999994e-13,0.0,21,0,0x789b7a336595de1a0c8c38ab702fcc90c7800e00,125,10,0.0,9
1.0407263200000007e-13,0.0,30,0,0x6adc3c05c94d7024e7d647ca744ff3c74e014405,125,9,0.0,5
1.0274099200000004e-13,0.0,30,0,0x4f0c5cc731def24367330d02d9b95359abfd6120,125,9,0.0,5
1.0589132800000004e-13,0.0,30,0,0x05698982cec9f1ed3d5e3a9a0b5eefef2f573f93,125,9,0.0,5
1.0273123200000008e-13,0.0,30,0,0x6fe8ee5a8919d12b6fb71e240f8369e1191e246a,125,9,0.0,5
1.0462919199999995e-13,0.0,31,0,0x2db7367cd87ab20463ca48d8d16eee899904347e,125,6,0.0,4
1.0670902399999999e-13,0.0,31,0,0x4ea4a3418223b6daae5346d92bf631328bda75ca,125,6,0.0,4
9.889654400000008e-14,0.0,30,0,0x1d341fbe71658e20c028f42ae001e63a1570d6bf,125,8,0.0,5
1.02130648e-13,0.0,31,0,0xc740ba2f249007195299e12ed626475bc4a2023f,125,6,0.0,4
1.0346768000000006e-13,0.0,30,0,0xf88b88560a32610b4deae54ea8b0941e057e53d2,125,9,0.0,5
9.699435199999997e-14,0.0,31,0,0xaa8a2565bef7b7e9521610be66cec099a01bbaee,125,6,0.0,4
1.1800460799999998e-13,0.0,24,0,0xe5349fca0ef16fcb98028d04ebc433425aed29d4,125,12,0.0,4
2.104917359999998e-13,0.1039579349370048,28,0,0xa7ff8eb5e43888ce5b4b0615167a671ce70c96f8,125,14,12.9947418671256,4
9.003882400000015e-14,8.976,11,8,0x3e48fc03d77ecc85148765d76d7715ddf8457a87,125,2,1122.0,7
5.272711520000001e-13,34.891160000000205,14,0,0x2989b4c1990b0f91074accb39799d7758893dc89,125,7,4361.395000000026,4
1.9025654400000008e-13,0.0,18,2,0x5d166eae096c2b8dc54782ff7a1bd06e8ea954c5,125,8,0.0,5
1.0194959199999996e-13,0.0,31,0,0x719ef3e8994a11fd05b474904034439c495fd598,125,6,0.0,4
1.0453469599999996e-13,0.0,31,0,0x5197b14cdfcc401f0ff9aaee8ddaa9f1dbd7692a,125,6,0.0,4
9.925602400000005e-14,0.0,30,0,0x7bf8b3b4de65247cf54ad1dff5ec20a5ea58d68b,125,9,0.0,5
9.838764000000004e-14,0.0,30,0,0xc45386fe2f5172287f273d46c998e314638fd269,125,9,0.0,5
8.364528799999992e-14,0.0,30,0,0x14aaa97776af1d8ef3bac60dd27ff25183f67ebe,125,8,0.0,5
1.3096545599999993e-13,0.0,27,0,0xa5299ab2f3ae106494658b4581d208feec2093a0,125,9,0.0,4
9.965873599999995e-14,0.0,31,0,0xd0dca1a7189c19ef6035bde0d0ace0dbdc829e1f,125,6,0.0,4
9.010640799999997e-14,13.15992,16,5,0x15edb75d7ed5ccc16d06adea74f3fddf2f8c9393,125,18,1644.99,6
2.064033519999998e-13,3.357012311075282,28,0,0x07049a7d91eae23527ccecf777e229298eb25b0b,125,17,419.62653888441025,4
1.0172976800000004e-13,0.0,30,0,0x88e552e399186bcd9c1e535c74d718388458a64a,125,9,0.0,5
1.0513563199999995e-13,0.0,30,0,0xcc2ba96a117d217f1edd008f4db4d1f03b754ef7,125,9,0.0,5
9.96968480000001e-14,0.0,31,0,0xc2f30869f21e233b308d81aacec42b1ca4005408,125,6,0.0,4
1.16437912e-13,0.0,28,0,0x2f1e853415445d14df381ca2bd640ab63e146e3a,125,9,0.0,4
5.644323200000006e-14,0.0,25,0,0x5a33562bdee5f825728806e15fd7ef0556cf9650,125,1,0.0,4
1.1957594399999993e-13,0.0,30,0,0xd681b1bf28ba7972f201d63e0666d5a9e447519c,125,9,0.0,5
1.1911577599999995e-13,0.088,25,0,0x5b6bfd29115821ba02a68d03b13b4c1d91062784,125,12,11.0,5
1.1126376000000005e-13,0.0,30,0,0x254e4ecefbc95d8d9ddd0c2e54e19ec8c9ebffe7,125,6,0.0,4
2.2334082399999974e-13,0.0912,30,0,0x81f14f4470ce711e38d0f7363f2a8bf049948e0f,125,14,11.4,5
1.921156479999998e-13,0.009719591060219617,30,0,0x12ed81d32f49c1428cda82c663cee1fd8f290aa3,125,11,1.2149488825274521,5
1.0465724799999996e-13,0.0,31,0,0x3e4096bc58ea03a99e9a493c8c622658c85dae4c,125,6,0.0,4
1.7536302400000003e-13,0.054627199999999994,26,0,0xbd9fe25fcaf258bcf772db7e9360d5e85d8598eb,125,11,6.828399999999999,4
1.0449168799999999e-13,0.0,31,0,0xef5be0f4e60df6d94a1c49b6f32416e7a733e190,125,6,0.0,4
1.7948516000000001e-13,0.8262007485752815,23,1,0xeafb771d7efa3ca6f798dd827a858cd54e4af469,125,24,103.27509357191019,4
1.0719609599999996e-13,0.0,31,0,0x36890c27c24c1a05dc696df04c08713e54411644,125,6,0.0,4
1.178032080000001e-13,21.394169976977416,14,8,0x94baf5e8e32e5a60af08f49f3242bff31c1c1708,125,8,2674.271247122177,7
7.517136000000007e-14,32.39503564343999,11,17,0x98ab5d2a3d5a16793eb660951eaf7d39ef8b0931,125,6,4049.3794554299984,6
1.130208640000001e-13,0.0,29,0,0xc533cd66efb84b6f8301794cbb9a3eaa868a7d6f,125,6,0.0,4
7.731203199999998e-14,5.072,14,8,0x9516b1e47dc3d99ab5cc80213e67558166db8651,125,7,634.0,4
1.0524911200000005e-13,0.0,30,0,0xe2e438ea2f0cc4734d7fa4be747046fcb60c04f1,125,9,0.0,5
1.1138545600000005e-13,0.0,29,0,0xa1fced87cc78ec1a4a9eddb1446d1218e70bfd82,125,8,0.0,4
1.8525193600000005e-13,0.053744782308866305,20,4,0x32fe1827cb95632af73af66774883437867d74ee,125,11,6.718097788608288,5
6.853810399999999e-14,0.0,27,0,0x7587577065f29964274f0c24fee86e039330457c,125,5,0.0,5
1.0459889599999994e-13,0.0,31,0,0xf815e95d7b213552fc90e2d2f6c71dbfac57f517,125,6,0.0,4
8.364547999999992e-14,0.0,30,0,0x475855eb7bf27a8646f07c828331977b65e3ceef,125,8,0.0,5
1.0039232800000005e-13,0.0,30,0,0x6771e75e9fab6f739128aefc77ff5af12946a6b0,125,9,0.0,5
8.599167199999996e-14,0.0,30,0,0xba5b433dff39b9beb8e84c84d61879a5091837d1,125,8,0.0,5
1.2095990400000004e-13,0.0,28,0,0x7e9f9a4e722f7ce072513a37da2b1b3fdb3a8672,125,8,0.0,4
9.559330400000005e-14,7.30212061781286,10,17,0xdded366163c906aa99b8fa7b26585ace81f733cf,125,7,912.7650772266074,7
1.8873605599999984e-13,0.0,31,0,0xceb3b75a71df04c03bf8c45f931fa64775c28f36,125,9,0.0,4
1.1956982400000005e-13,0.0,30,0,0x78b36334085b7cbd397e5cdbf34eacb228261849,125,8,0.0,4
8.464895199999997e-14,0.0,30,0,0x40af0126927a7576987783df16c0a4f503e9b3fe,125,7,0.0,5
1.0359751199999999e-13,0.0,30,0,0x85c129b8d7c7ae9649ff28b81154185709a58b00,125,9,0.0,5
8.472795200000005e-14,0.0,30,0,0xfba14151d543a9b617a02c011cd48262a233eebc,125,8,0.0,5
1.0199010400000002e-13,0.0,30,0,0xcd464ec04a629236f85a1dee3f973922d5f14130,125,8,0.0,5
1.6489962399999985e-13,0.008072253736947458,31,0,0x95f3663c073fb2d55f5a8516fdc949885318f35f,125,12,1.0090317171184322,4
1.0465302399999996e-13,0.0,31,0,0xd26aa5de9fb76ed08a19efc96e110173f4f95afd,125,6,0.0,4
8.285036800000004e-14,0.0,30,0,0x5c43ac547baba1efd0d3b5f3d3f0bd5a5d4a8584,125,8,0.0,5
2.4451972799999985e-13,0.02337274054820223,31,0,0x540784de5fa94eaa36666fc911f6cc1bea44277a,125,10,2.921592568525279,4
8.765237600000001e-14,23.154652696242213,11,8,0x8d08d366ec8cbc6a1f34549c3f427b8ce84fc624,125,6,2894.3315870302768,7
1.0458714399999997e-13,0.0,31,0,0x02eb6b33d8290cd8f71881f71fe8f7992f925a74,125,6,0.0,4
1.3015922399999996e-13,0.0,25,0,0x57dce6441ff66ce098ff0f12cceeab8055fbd4f6,125,8,0.0,4
1.0376085600000006e-13,0.0,30,0,0xbcec8733df8906109e0b0d3a447f35e3b4bd04d4,125,9,0.0,5
1.0454269599999995e-13,0.0,31,0,0xce518c542bbffbb8c278208a4f146dc55eb4644b,125,6,0.0,4
1.618142239999999e-13,0.004,30,0,0xd56cf4697ca1a0eb25afe0f6ceb9def9a010e00b,125,9,0.5,4
1.0231455999999997e-13,28.05708852505291,16,5,0x2184208313571d07265a4bf40f1caf34ea241236,125,13,3507.1360656316137,6
1.0465575999999995e-13,0.0,31,0,0xeed0764c879f49d9981aa602e4eb831f44304177,125,6,0.0,4
2.2011778399999992e-13,3.906633077809761,31,0,0xf7864faf6668553ec0b034b1aa30144e8708870b,125,13,488.32913472622016,4
1.0175324799999993e-13,0.0,31,0,0xebffe2fcb89413402729d381fa7b72951864ad16,125,6,0.0,4
1.0714550399999997e-13,0.0,31,0,0xef4206f650b38345964861ae80c55f77bf9d5709,125,6,0.0,4
9.09922016129032e-14,10.693951612903225,13,17,0xd57bbd1028a2660e9e6bf2645798c42960fd4bc4,124,16,1326.05,4
6.206287096774197e-14,0.0,29,0,0x340cd31a1fea820640f559e3fb121bb4a272af72,124,1,0.0,4
6.561462903225807e-14,0.0,30,0,0x14c7572cc1e28a6438d5a9d01d0a1e5b5f7bb8fd,124,1,0.0,5
6.561762903225804e-14,0.0,30,0,0x57f0f437e2ebb755271dd3558f902eed4905ee99,124,1,0.0,5
6.561762903225806e-14,0.0,30,0,0xb81d45c18e3706a04af9e3e68ad08e3336abf653,124,1,0.0,5
6.218041129032263e-14,0.0,29,0,0x252a097c17ee0ad08e8ad4562397c4562916e7de,124,1,0.0,4
6.629224999999999e-14,0.0,30,0,0xafbf83775f20b9ce20353339b9e46fc843880cbd,124,1,0.0,4
1.5536542741935477e-13,0.0,31,0,0x90b4fb50896cb53f16c672837190b2b39534d727,124,15,0.0,4
6.21744112903226e-14,0.0,29,0,0x7ae0730e22130cfb59c4ab7450134a69e8df4ef3,124,1,0.0,4
6.561762903225804e-14,0.0,30,0,0xea36a91853b5a19c2d900deb47d3b400aa7686c2,124,1,0.0,5
1.0023450000000007e-13,0.0,30,0,0x3b5fb87f3c9a59a85f1e9f27841ba580676fb9aa,124,8,0.0,5
1.0239513709677425e-13,0.0,30,0,0xa559a10bce77f0c02ce1f1b59a809a604ca12174,124,9,0.0,5
6.561762903225804e-14,0.0,30,0,0xea33c658878461e2d9cb3b30a29b76bb96c7b8db,124,1,0.0,5
6.561762903225806e-14,0.0,30,0,0x6aca9bd78493aca5e6efc567adc3230fda195039,124,1,0.0,5
9.113370967741943e-14,6.915322580645161,12,7,0xc45184c179aab27fc0106170e376b5a17b2cfe4b,124,14,857.5,5
1.0520007258064512e-13,0.0,31,0,0xf40ed744225151938942480b53863fb57fb0eb80,124,6,0.0,4
1.904944193548386e-13,0.3597128308107661,31,0,0xb5b56bacbc9d3cbf3ca9c3223c353eed3473c6dd,124,20,44.604391020535,4
1.0514998387096773e-13,0.0,31,0,0xee7a393bdfcc2d1dbbbb1b1b6c246370a42d98c1,124,6,0.0,4
6.561462903225804e-14,0.0,30,0,0x9080c14e8dafcefeb110a9a3fb3f637f05549421,124,1,0.0,5
